title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-4.842012405,-1.709199905,-2.467012405,-2.865449905,-1.045137405,-2.217012405,-8.095918655,-10.19748116
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-4.648804665,-2.126794338,-2.376794338,-2.525231838,-1.290856957,-2.079919338,-7.743981838,-8.986169815
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-3.731101513,-1.317296982,-1.739171982,-2.996984482,-1.957921982,-2.895421982,-7.692296982,-8.979406357
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, Yes, Yes.,,-3.956798553,-1.471672177,-1.893547177,-2.815422058,-1.706047177,-2.659172058,-7.702140808,-8.932609558
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, Yes, Yes.,,-4.111176014,-1.243988514,-1.923676014,-3.048676014,-1.548676014,-2.790863514,-8.158050537,-9.374847412
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-4.027779579,-1.137154818,-1.793404818,-3.254342318,-1.723092318,-2.926217318,-8.101998329,-9.408638954
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, Yes, Yes.,,-4.029882908,-1.201758027,-1.842383027,-3.139257908,-1.647070527,-2.858007908,-8.080664635,-9.346289635
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, Yes, Yes.,,-4.217967033,-1.234465361,-1.671965361,-3.117277861,-1.695402861,-2.695402861,-8.152434349,-9.031340599
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-4.221243858,-1.188163638,-1.695976138,-3.149101257,-1.664726138,-2.774101257,-8.270195007,-9.133476257
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, Yes, Yes.,,-4.291589737,-1.266127348,-1.742689848,-3.055189848,-1.602064848,-2.672377348,-8.297377586,-9.039565086
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-4.455181122,-1.5174613,-2.1346488,-2.7205863,-1.2674613,-2.7205863,-7.8924613,-9.456914902
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No.,,-4.420405388,-1.467951059,-2.077326059,-2.858576059,-1.366388559,-2.780451059,-7.850763321,-9.464044571
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-4.416115284,-1.509865284,-2.064552784,-2.775490284,-1.337990284,-2.681740284,-7.892677784,-9.410255432
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-4.548018456,-1.556355596,-2.040730476,-3.189167976,-1.275105596,-2.493855476,-7.790730476,-8.986042976
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-4.398554802,-1.367304564,-1.898554564,-3.414179564,-1.484492064,-2.734492064,-7.847773552,-9.138789177
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-4.523192406,-1.484130025,-1.991942525,-3.265379906,-1.320067525,-2.554442406,-7.925536156,-9.204833031
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-4.435407639,-1.576032639,-2.169782639,-2.904157639,-1.177595139,-2.513532639,-7.814313889,-9.099470139
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-4.25770998,-1.390522361,-1.937397361,-3.11708498,-1.406147361,-2.64833498,-7.76552248,-9.023334503
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-4.385555267,-1.539368868,-2.070618868,-2.945618868,-1.250306368,-2.492493868,-7.785462379,-9.084290504
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, Yes, Yes.,,-4.316584587,-1.353328109,-1.931453109,-3.056453228,-1.431453109,-2.587703228,-8.017390251,-9.339655876
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-4.140906811,-1.304969192,-1.750281692,-3.070594311,-1.601844192,-2.562781811,-7.847938061,-9.127234459
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, Yes, Yes.,,-4.360784054,-1.368596554,-1.931096554,-3.079534054,-1.462346554,-2.602971554,-8.056097031,-9.382268906
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-5.135099888,-1.95605135,-2.57323885,-2.52636385,-0.99511379,-2.19823885,-8.276363373,-9.352535248
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-4.254557133,-1.215494514,-1.918619514,-2.902994633,-1.613932014,-2.793619633,-8.184244156,-9.277994156
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-4.645924568,-1.589436054,-2.198811054,-2.605061054,-1.237873554,-2.394123554,-8.097248077,-9.114826202
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-4.398892879,-1.72986269,-2.15955019,-2.65955019,-1.22205019,-2.39392519,-7.74158144,-9.198612213
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-3.798998356,-1.189623237,-1.728685737,-3.166185856,-1.728685737,-2.978685856,-7.701342106,-9.295091629
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, Yes, Yes.,,-3.966830492,-1.341830492,-1.873080492,-2.959017992,-1.505892992,-2.763705492,-7.724642754,-9.277377129
Hot Work I,Yes/No,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. As she does so, she smokes a cigarette. Suddenly, she drops the lit cigarette onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how ""requires / uses / produces"" would be understood by ordinary speakers of English, is Shannon covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, Yes, Yes.,,-3.869663954,-1.394664884,-2.019664764,-2.675914764,-1.425914884,-2.933727264,-7.672008514,-9.398571014
Hot Work I,Yes/No,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses a welding tool which produces a sizable flame. Suddenly, she drops the tool onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how ""requires / uses / produces"" would be understood by ordinary speakers of English, is Shannon covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, Yes, Yes.,,-3.775753498,-1.294391274,-1.942828774,-2.770953655,-1.552203774,-3.005328655,-7.653766155,-9.376422882
Hot Work I,Yes/No,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses an air compressor powered by a gasoline engine. Suddenly, the compressor's engine overheats, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how ""requires / uses / produces"" would be understood by ordinary speakers of English, is Shannon covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, Yes, Yes.,,-3.783296824,-1.306734324,-2.009859324,-2.705171824,-1.525484324,-3.041109324,-7.685640335,-9.423921585
