title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

**Explanation:**

The term ""heating installation"" is commonly understood to refer to the entire system of equipment used to heat a home, including the furnace, boiler, pipes, and ducts. In this sense, the fixed oil-fired heater in Mariam's living room would be considered a heating installation. Therefore",,-4.473155499,-1.723155499,-0.223155469,-12.59815502,-8.723155022,-8.223155022,-13.59815502,-17.34815598
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

**Explanation:**

The definition of ""Escape of Oil"" specifically states ""oil leaking from a fixed oil-fired heating installation."" The wall-mounted oil lamp is not a heating installation. Therefore, the oil leak from the lamp is not covered by the insurance.",,-4.44021368,-1.940213561,-0.190213516,-11.3152132,-7.69021368,-6.94021368,-13.0652132,-16.69021416
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

The damage caused by the leaking pipe was not sudden or unforeseen. It was a slow leak that occurred over several days. Therefore, Carol is not covered by her insurance policy for the damage to her wall.",,-4.123270512,-1.388127804,-0.388127774,-9.763127327,-6.138127804,-5.888127804,-11.51312733,-15.13812733
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

The damage to Carol's bathroom wall was caused by a sudden, unforeseen flow of water from an internal source, therefore she is covered by her insurance policy.",,-3.614946365,-1.364658117,-0.364658147,-13.23965836,-9.864658356,-10.11465836,-12.11465836,-16.73965836
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

The damage to Carol's bathroom wall was caused by a leak in a pipe. Although the leak was not sudden or unforeseen, the damage caused by the flow of water was sudden and unforeseen. Therefore, Carol is covered by her insurance policy for the damage to her wall.",,-3.84994936,-1.180465937,-0.430465877,-11.9304657,-8.430465698,-8.680465698,-12.1804657,-16.4304657
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

The flow of water from the goldfish bowl is considered a sudden, unforeseen flow of water from an internal source, therefore Miranda is covered by her insurance.",,-4.516826153,-1.516825914,-0.266825974,-13.26682568,-9.516825676,-9.266825676,-13.51682568,-17.76682663
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

The flow of water from the washing machine is considered to be a sudden, unforeseen flow of water from an internal source, therefore Miranda is covered by her insurance.",,-4.465511799,-1.715512037,-0.215512007,-13.71551228,-9.965512276,-9.715512276,-13.96551228,-18.21551132
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

The water cooler is an internal source of water, and the leak is a sudden, unforeseen flow of water. Therefore, the damage caused by the leak is covered by Miranda's insurance policy.",,-4.466998577,-1.716998696,-0.216998696,-13.21699905,-9.466999054,-9.216999054,-13.71699905,-17.71699905
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

**Explanation:**

The policy definition for ""Escape of Water"" damage states that damage is caused by a sudden, unforeseen flow of water from an internal source. In this case, the tub cracking and leaking is considered an internal source of water flow. Therefore, the damage caused by the",,-4.424980164,-1.925441027,-0.175441056,-12.42544079,-8.925440788,-8.175440788,-13.17544079,-17.67544174
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

The key takeaway is that ""Escape of Water"" damage coverage applies to damage caused by a sudden, unforeseen flow of water from an internal source. In this case, the tub cracking and leaking is considered an internal source of water flow, and the damage caused by the water escaping from the tub is covered by Belinda",,-4.46578598,-1.715785861,-0.215785846,-13.21578598,-9.46578598,-9.21578598,-13.46578598,-18.21578598
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

The ""Escape of Water"" coverage applies to damage caused by a sudden, unforeseen flow of water from an internal source. In this case, the tub cracking and leaking is considered an internal source of water flow, and the damage to the walls is covered by the insurance.",,-4.672751904,-1.922557473,-0.172557428,-12.92255783,-9.172557831,-8.422557831,-13.42255783,-17.92255783
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

**Explanation:**

The definition of ""Fire"" damage in Fatema's home insurance policy covers damage caused by naturally-occurring fire. In this case, the fire was caused by a defect in the grill, which is considered a naturally-occurring fire. Therefore, Fatema is covered by her insurance.",,-4.925542355,-1.925550222,-0.175550282,-11.67555046,-7.925550461,-6.925550461,-13.55055046,-17.42555046
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

The fire was caused by a human error, not a naturally-occurring fire. Although the fire was started by a gas-powered grill, it was not caused by a naturally-occurring fire. Therefore, Fatema is not covered by her insurance for the damage to the garage.",,-4.925878525,-1.923972487,-0.173972487,-11.17397213,-7.423972607,-6.173972607,-13.29897213,-17.29897308
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

The text describes a scenario where Fatema's home insurance covers ""Fire"" damage, but the fire is caused by a brush fire that makes contact with her grill. Is Fatema covered by her insurance?

The text states that ""Fire"" damage is defined as ""damage to the policyholder's",,-5.436282635,-1.936282396,-0.186282426,-10.18628216,-5.936282635,-4.436282635,-12.93628216,-16.93628311
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

The waterbed leaking is not considered ""Flooding"" because the water source is inside the building. The water damage is caused by a leak in the waterbed, not a sudden release of water from outside the building. Therefore, Charlotte is not covered by her insurance for the damage.",,-4.247176647,-1.549665451,-0.299665481,-9.174665451,-5.299665451,-4.799665451,-11.54966545,-15.42466545
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

**Explanation:**

The definition of ""Flooding"" in Charlotte's insurance policy is ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" In this case, the water seeped into her home from a fire hydrant that was damaged by a car",,-3.979489565,-1.729489565,-0.229489625,-11.35448933,-7.729489803,-7.479489803,-12.47948933,-16.72949028
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

The text describes a situation where a rain barrel leaks, causing water to seep into Charlotte's home. The text defines ""Flooding"" as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" Based on this definition, the text suggests that Charlotte is",,-4.274230003,-1.524230003,-0.274230063,-10.89923,-7.024230003,-6.774230003,-12.64923,-16.77423096
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

The water level in the creek gradually rises over the years, and there is no evidence to suggest that the water level has increased rapidly. Therefore, the water level increase is not considered ""rapid build-up"" according to the definition provided in the insurance policy. As a result, Rebecca is not covered for the",,-4.928607464,-1.928607345,-0.1786073,-10.55360699,-6.178607464,-5.428607464,-12.80360699,-15.80360699
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

The water level of the creek rises rapidly during a storm, and the water from the creek quickly collects in Rebecca's basement. This is a case where the water is rapidly building up from outside the buildings, and therefore, Rebecca is covered by her insurance.",,-4.220430374,-1.720430493,-0.220430478,-11.84543037,-7.970430374,-7.720430374,-13.22043037,-16.59543037
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

**Explanation:**

The definition of ""Flooding"" in the insurance policy covers damage caused by ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" In this case, the water level of the creek gradually rises over a week, which does not",,-4.472674847,-1.722674727,-0.222674713,-10.72267437,-6.472674847,-5.972674847,-12.59767437,-15.72267437
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

The insurance policy covers ""Garden Plants"" damage caused by ""civil commotion, strikes, or labor and political disturbances."" The policy definition includes ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home."" The policy does not specify whether",,-5.611429214,-2.361423969,-0.111423895,-11.23642349,-6.861423969,-5.361423969,-14.36142349,-18.11142349
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes

The damage to the plants was caused by the strikers' picketing activities, which are considered a political disturbance. Therefore, Genie is covered by her insurance.",,-4.921631336,-1.921625614,-0.171625674,-11.42162609,-7.171625614,-6.421625614,-14.17162609,-18.04662514
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes

The insurance policy covers ""Garden Plants"" damage caused by ""civil commotion, strikes, or labor and political disturbances."" The policy definition includes ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home."" The policy does not specify whether the damage must",,-5.608778477,-2.359322548,-0.109322585,-11.60932255,-7.109322548,-5.859322548,-14.35932255,-18.1093235
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes

**Explanation:**

The definition of ""Garden Plants"" damage in Margot's insurance policy covers damage caused by ""malicious people or vandals."" In ordinary language, the term ""malicious people or vandals"" is understood to refer to people who intentionally damage property with the intent to cause harm or destruction",,-4.232776165,-1.733050108,-0.233050108,-11.73305035,-7.983050346,-7.983050346,-12.48305035,-16.35804939
